Importance	Ngram	Frequency in Sex Columns	Frequency in Non Sex Columns
54190	k3l	0.0	0.0
54191	k3k	0.0	0.0
54192	k3i	0.0	0.0
54193	k3e	0.0	0.0
54194	k3d	0.0	9.681479330041631e-05
54195	k3c	0.0	0.0004840739665020815
54196	k3b	0.0	0.0
54197	k3a	0.0	0.0
54198	k3_	0.0	0.0010649627263045794
54199	k3]	0.0	0.0
54200	k3:	0.0	0.0
54201	k39	0.0	0.0
54202	k38	0.0	0.0002904443799012489
54203	k37	0.0	0.00019362958660083262
54204	k36	0.0	0.0
54205	k35	0.0	9.681479330041631e-05
54206	k34	0.0	0.00019362958660083262
54207	k33	0.0	0.00019362958660083262
54208	k32	0.0	0.00019362958660083262
54209	k31	0.0	0.0002904443799012489
54210	k30	0.0	0.0002904443799012489
54211	k23	0.0	0.00038725917320166524
54212	k22	0.0	0.0004840739665020815
54213	k21	0.0	0.0002904443799012489
54214	k17	0.0	0.0004840739665020815
54215	k15	0.0	0.0005808887598024978
54216	k14	0.0	0.0007745183464033305
54217	k13	0.0	0.0005808887598024978
54218	k12	0.0	0.0010649627263045794
54219	k11	0.0	0.0006777035531029141
54220	k10	0.0	0.000968147933004163
54221	k1/	0.0	9.681479330041631e-05
54222	k1-	0.0	9.681479330041631e-05
54223	k1+	0.0	0.0
54224	k1*	0.0	0.0
54225	k1)	0.0	9.681479330041631e-05
54226	k0d	0.0	0.0
54227	k0b	0.0	0.0
54228	k0_	0.0	0.0
54229	k09	0.0	9.681479330041631e-05
54230	k08	0.0	0.00019362958660083262
54231	k07	0.0	9.681479330041631e-05
54232	k06	0.0	9.681479330041631e-05
54233	k05	0.0	9.681479330041631e-05
54234	k04	0.0	9.681479330041631e-05
54235	k03	0.0	0.00038725917320166524
54236	k02	0.0	0.0002904443799012489
54237	k01	0.0	0.00019362958660083262
54238	k16	0.0	0.00038725917320166524
54239	k18	0.0	0.0005808887598024978
54240	k20	0.0	0.0004840739665020815
54241	k19	0.0	0.0002904443799012489
54242	k2/	0.0	0.0
54243	k2-	0.0	0.00038725917320166524
54244	k2+	0.0	0.0
54245	k2)	0.0	9.681479330041631e-05
54246	k2(	0.0	0.0
54247	k1w	0.0	0.0
54248	k1v	0.0	0.0
54249	k1r	0.0	9.681479330041631e-05
54250	k1n	0.0	0.0
54251	k1m	0.0	9.681479330041631e-05
54252	k1l	0.0	0.0
54253	k1i	0.0	0.0
54254	k1h	0.0	0.0
54255	k1g	0.0	0.0
54256	k1f	0.0	0.0
54257	k1e	0.0	0.0
54258	k1d	0.0	0.0
54259	k1c	0.0	0.0
54260	k1b	0.0	0.0002904443799012489
54261	k1a	0.0	0.00038725917320166524
54262	k1]	0.0	0.0
54263	k1;	0.0	0.0
54264	k1:	0.0	0.0
54265	jya	0.0	0.0
54266	jy_	0.0	0.00019362958660083262
54267	jy2	0.0	0.0
54268	jq2	0.0	0.0
54269	jqv	0.0	0.0
54270	jqt	0.0	0.0
54271	jqr	0.0	0.0
54272	jqo	0.0	0.0
54273	jqm	0.0	0.0
54274	jqf	0.0	0.0
54275	jqa	0.0	0.0
54276	jq_	0.0	0.0
54277	jq:	0.0	0.0
54278	jq5	0.0	9.681479330041631e-05
54279	jq3	0.0	0.0
54280	jq1	0.0	0.0012585923129054119
54281	jy1	0.0	0.0
54282	jq-	0.0	0.0
54283	jpx	0.0	0.0
54284	jpw	0.0	0.0
54285	jpt	0.0	0.0
54286	jps	0.0	0.0
54287	jpr	0.0	0.0
54288	jpq	0.0	0.0
54289	jpp	0.0	0.0
54290	jpn	0.0	0.0
54291	jpk	0.0	0.0
54292	jpj	0.0	0.0
54293	jr-	0.0	0.0
54294	jr1	0.0	0.0
54295	jr2	0.0	0.0
54296	jr3	0.0	0.0
54297	js-	0.0	0.0
54298	jry	0.0	0.0
54299	jrv	0.0	0.0
54300	jru	0.0	0.0
54301	jrs	0.0	0.0
54302	jrr	0.0	0.0
54303	jrq	0.0	0.0
54304	jrn	0.0	0.0
54305	jrm	0.0	0.0
54306	jrk	0.0	0.0
54307	jrj	0.0	0.0
54308	jri	0.0	0.0
54309	jrh	0.0	9.681479330041631e-05
54310	jrg	0.0	0.0
54311	jrc	0.0	0.0
54312	jrb	0.0	0.0
54313	jra	0.0	0.0
54314	jr_	0.0	9.681479330041631e-05
54315	jr:	0.0	0.0
54316	jr9	0.0	0.0
54317	jr7	0.0	0.0
54318	jr6	0.0	0.0
54319	jr4	0.0	0.0
54320	jpi	0.0	0.0
54321	jph	0.0	0.0
54322	jpe	0.0	0.0002904443799012489
54323	jol	0.0	0.0
54324	joi	0.0	0.00019362958660083262
54325	joh	0.0	0.0
54326	jog	0.0	0.0
54327	joe	0.0	0.0
54328	jod	0.0	0.0
54329	job	0.0	0.0
54330	joa	0.0	0.00019362958660083262
54331	jo_	0.0	0.0
54332	jo1	0.0	0.00019362958660083262
54333	jnx	0.0	0.0
54334	jnu	0.0	0.0
54335	jnt	0.0	0.0
54336	jns	0.0	0.0
54337	jnr	0.0	0.0
54338	jno	0.0	0.0
54339	jnn	0.0	0.0
54340	jnk	0.0	0.00038725917320166524
54341	jnj	0.0	9.681479330041631e-05
54342	jnb	0.0	0.0
54343	jna	0.0	0.0
54344	jn_	0.0	0.00019362958660083262
54345	jn7	0.0	0.0
54346	jn5	0.0	0.0
54347	joj	0.0	0.0
54348	jom	0.0	0.0
54349	jpd	0.0	0.0
54350	jon	0.0	0.0
54351	jpc	0.0	0.0
54352	jpa	0.0	0.0
54353	jp_	0.0	0.0002904443799012489
54354	jp9	0.0	0.0
54355	jp8	0.0	0.0
54356	jp7	0.0	0.0
54357	jp6	0.0	0.0
54358	jp5	0.0	0.0
54359	jp4	0.0	0.0
54360	jp3	0.0	0.0
54361	jp2	0.0	0.0
54362	jp1	0.0	0.0
54363	jp0	0.0	0.0
54364	jp-	0.0	0.0
54365	joy	0.0	0.0
54366	jox	0.0	0.0
54367	jov	0.0	0.0
54368	jou	0.0	0.0
54369	jot	0.0	0.0
54370	jos	0.0	0.0
54371	jor	0.0	9.681479330041631e-05
54372	joq	0.0	0.0
54373	jop	0.0	0.0
54374	js0	0.0	0.0
54375	js1	0.0	0.0
54376	js2	0.0	0.0
54377	jwq	0.0	0.0
54378	jwn	0.0	0.0
54379	jwl	0.0	0.0
54380	jwk	0.0	0.0
54381	jwh	0.0	0.0
54382	jwg	0.0	0.00019362958660083262
54383	jwe	0.0	0.0
54384	jwd	0.0	0.0
54385	jw_	0.0	0.00019362958660083262
54386	jw:	0.0	0.0
54387	jw8	0.0	0.0
54388	jw2	0.0	0.0
54389	jw0	0.0	0.0
54390	jvx	0.0	0.0
54391	jvr	0.0	0.0
54392	jvo	0.0	0.0
54393	jvm	0.0	0.00019362958660083262
54394	jvl	0.0	0.0
54395	jvg	0.0	0.0
54396	jve	0.0	0.0
54397	jv_	0.0	9.681479330041631e-05
54398	jv:	0.0	0.0
54399	jv7	0.0	0.0
54400	jv5	0.0	9.681479330041631e-05
54401	jwp	0.0	0.0
54402	jwr	0.0	0.0
54403	jv-	0.0	0.0
54404	jwt	0.0	0.0
54405	jy-	0.0	0.0
54406	jxx	0.0	0.0
54407	jxw	0.0	0.0
54408	jxv	0.0	0.0
54409	jxu	0.0	0.0
54410	jxt	0.0	0.0
54411	jxs	0.0	0.0
54412	jxr	0.0	0.0
54413	jxq	0.0	0.0
54414	jxp	0.0	0.0
54415	jxn	0.0	0.0
54416	jxm	0.0	0.0
54417	jxl	0.0	0.0
54418	jxj	0.0	0.0
54419	jxh	0.0	0.0
54420	jxe	0.0	0.0
54421	jxc	0.0	0.0
54422	jxb	0.0	0.0
54423	jx_	0.0	9.681479330041631e-05
54424	jx3	0.0	0.0
54425	jx2	0.0	0.0
54426	jx1	0.0	0.0
54427	jx-	0.0	9.681479330041631e-05
54428	jv2	0.0	0.0
54429	juz	0.0	0.0
54430	js5	0.0	0.0
54431	jtb	0.0	0.0
54432	jt_	0.0	9.681479330041631e-05
54433	jt2	0.0	0.0
54434	jt1	0.0	0.0
54435	jt0	0.0	0.0
54436	jsz	0.0	0.0
54437	jsx	0.0	0.0
54438	jsu	0.0	0.0
54439	jss	0.0	0.0
54440	jsr	0.0	0.0
54441	jso	0.0	0.0
54442	jsn	0.0	0.0
54443	jsm	0.0	0.0
54444	jsl	0.0	0.0
54445	jsk	0.0	0.0
54446	jsj	0.0	9.681479330041631e-05
54447	jsi	0.0	0.0
54448	jsh	0.0	0.0
54449	jsf	0.0	0.0
54450	jse	0.0	0.0
54451	jsc	0.0	0.0
54452	jsb	0.0	0.0
54453	jsa	0.0	9.681479330041631e-05
54454	js_	0.0	0.0002904443799012489
54455	jta	0.0	0.0
54456	jtc	0.0	0.0
54457	jux	0.0	0.00038725917320166524
54458	jte	0.0	0.00019362958660083262
54459	juw	0.0	0.0
54460	juv	0.0	0.00038725917320166524
54461	juu	0.0	0.0
54462	jus	0.0	9.681479330041631e-05
54463	juo	0.0	0.0
54464	jun	0.0	0.001936295866008326
54465	jum	0.0	0.0
54466	jul	0.0	0.0
54467	juk	0.0	0.0
54468	jui	0.0	0.0
54469	jug	0.0	0.00019362958660083262
54470	juf	0.0	0.0
54471	jue	0.0	9.681479330041631e-05
54472	jud	0.0	0.0
54473	juc	0.0	9.681479330041631e-05
54474	jub	0.0	9.681479330041631e-05
54475	jua	0.0	0.0
54476	ju_	0.0	9.681479330041631e-05
54477	ju0	0.0	0.0
54478	jtw	0.0	9.681479330041631e-05
54479	jtu	0.0	9.681479330041631e-05
54480	jtr	0.0	0.0
54481	jtk	0.0	0.0
54482	k3p	0.0	0.0
54483	k3q	0.0	0.0
54484	k3r	0.0	9.681479330041631e-05
54485	kcm	0.0	0.0
54486	kd+	0.0	0.0
54487	kd(	0.0	0.0
54488	kd#	0.0	0.0
54489	kcζ	0.0	0.0
54490	kcy	0.0	0.0
54491	kcv	0.0	0.0
54492	kct	0.0	0.0
54493	kcs	0.0	0.0
54494	kcr	0.0	0.0
54495	kcq	0.0	0.0
54496	kco	0.0	0.00019362958660083262
54497	kcl	0.0	9.681479330041631e-05
54498	kaj	0.0	0.0
54499	kck	0.0	0.0
54500	kcj	0.0	0.0
54501	kci	0.0	0.00019362958660083262
54502	kch	0.0	9.681479330041631e-05
54503	kcg	0.0	0.0
54504	kcf	0.0	0.0
54505	kce	0.0	0.0002904443799012489
54506	kcd	0.0	0.0
54507	kcc	0.0	0.0
54508	kcb	0.0	0.0
54509	kca	0.0	0.0
54510	kd-	0.0	0.00038725917320166524
54511	kd/	0.0	0.0
54512	kd0	0.0	0.0
54513	kd1	0.0	0.0002904443799012489
54514	kdp	0.0	9.681479330041631e-05
54515	kdo	0.0	0.008810146190337884
54516	kdn	0.0	0.0
54517	kdm	0.0	0.0005808887598024978
54518	kdl	0.0	0.0
54519	kdk	0.0	0.0
54520	kdj	0.0	0.0
54521	kdi	0.0	0.0
54522	kdg	0.0	9.681479330041631e-05
54523	kde	0.0	0.0
54524	kdd	0.0	0.0
54525	kdc	0.0	0.0
54526	kda	0.0	0.0
54527	kd]	0.0	0.0
54528	kd:	0.0	0.0
54529	kd9	0.0	0.0
54530	kd8	0.0	0.0
54531	kd7	0.0	0.0
54532	kd6	0.0	9.681479330041631e-05
54533	kd5	0.0	9.681479330041631e-05
54534	kd4	0.0	0.0
54535	kd3	0.0	0.00038725917320166524
54536	kd2	0.0	0.0005808887598024978
54537	kc_	0.0	0.0007745183464033305
54538	kc8	0.0	0.0
54539	kc7	0.0	0.0
54540	kb_	0.0	0.00038725917320166524
54541	kb:	0.0	0.0
54542	kb8	0.0	0.0
54543	kb7	0.0	9.681479330041631e-05
54544	kb6	0.0	0.0
54545	kb5	0.0	0.0
54546	kb4	0.0	9.681479330041631e-05
54547	kb3	0.0	9.681479330041631e-05
54548	kb2	0.0	9.681479330041631e-05
54549	kb1	0.0	0.0002904443799012489
54550	kb0	0.0	0.0
54551	kb-	0.0	0.0
54552	kb)	0.0	0.0
54553	kaz	0.0	0.0
54554	kay	0.0	0.0
54555	kaw	0.0	0.000968147933004163
54556	kau	0.0	0.0
54557	kat	0.0	0.0014522218995062445
54558	kas	0.0	0.0007745183464033305
54559	kar	0.0	0.0014522218995062445
54560	kap	0.0	0.0002904443799012489
54561	kao	0.0	0.0
54562	kan	0.0	0.0
54563	kam	0.0	0.0
54564	kb;	0.0	0.0
54565	kba	0.0	9.681479330041631e-05
54566	kc6	0.0	0.0
54567	kbb	0.0	0.0
54568	kc5	0.0	0.0
54569	kc4	0.0	0.0
54570	kc3	0.0	0.0
54571	kc2	0.0	0.0
54572	kc1	0.0	9.681479330041631e-05
54573	kc0	0.0	0.0
54574	kc-	0.0	9.681479330041631e-05
54575	kc)	0.0	0.0
54576	kby	0.0	0.0
54577	kbu	0.0	0.0
54578	kbt	0.0	0.0
54579	kbs	0.0	0.0
54580	kbr	0.0	0.0005808887598024978
54581	kbp	0.0	0.0002904443799012489
54582	kbo	0.0	0.0
54583	kbm	0.0	0.0002904443799012489
54584	kbl	0.0	0.0
54585	kbi	0.0	0.0
54586	kbh	0.0	0.0002904443799012489
54587	kbg	0.0	0.0
54588	kbe	0.0	0.0
54589	kbd	0.0	0.0
54590	kbc	0.0	0.0
54591	kdq	0.0	0.0
54592	kdr	0.0	9.681479330041631e-05
54593	kdt	0.0	0.0
54594	kgg	0.0	0.0
54595	kge	0.0	0.0
54596	kgd	0.0	0.0
54597	kgb	0.0	0.0
54598	kga	0.0	0.0
54599	kg_	0.0	0.0002904443799012489
54600	kg9	0.0	0.0
54601	kg8	0.0	0.0
54602	kg7	0.0	0.0
54603	kg6	0.0	0.0
54604	kg5	0.0	0.0
54605	kg4	0.0	0.0
54606	kg3	0.0	0.0
54607	kg1	0.0	0.0004840739665020815
54608	kg0	0.0	0.0
54609	kg/	0.0	0.0
54610	kg-	0.0	0.00019362958660083262
54611	kg)	0.0	0.0
54612	kfz	0.0	0.0
54613	kfy	0.0	0.0
54614	kfw	0.0	9.681479330041631e-05
54615	kfu	0.0	0.0
54616	kft	0.0	0.0
54617	kfs	0.0	0.0
54618	kgf	0.0	0.0
54619	kgi	0.0	0.0
54620	kfq	0.0	0.0
54621	kgm	0.0	0.0
54622	kha	0.0	0.0
54623	kh_	0.0	0.0002904443799012489
54624	kh:	0.0	0.0
54625	kh9	0.0	9.681479330041631e-05
54626	kh8	0.0	9.681479330041631e-05
54627	kh7	0.0	9.681479330041631e-05
54628	kh6	0.0	9.681479330041631e-05
54629	kh5	0.0	9.681479330041631e-05
54630	kh4	0.0	9.681479330041631e-05
54631	kh3	0.0	9.681479330041631e-05
54632	kh2	0.0	9.681479330041631e-05
54633	kh1	0.0	9.681479330041631e-05
54634	kh0	0.0	0.0
54635	kh-	0.0	0.0
54636	kgz	0.0	0.0
54637	kgy	0.0	0.0
54638	kgw	0.0	0.0
54639	kgv	0.0	9.681479330041631e-05
54640	kgs	0.0	0.0
54641	kgr	0.0	0.0014522218995062445
54642	kgp	0.0	0.0
54643	kgo	0.0	9.681479330041631e-05
54644	kgn	0.0	9.681479330041631e-05
54645	kfr	0.0	0.0
54646	kfp	0.0	0.0
54647	kdu	0.0	0.0
54648	keo	0.0	0.0
54649	kek	0.0	9.681479330041631e-05
54650	keh	0.0	0.0
54651	keg	0.0	0.0
54652	kef	0.0	0.0
54653	kee	0.0	0.0
54654	ked	0.0	0.0011617775196049957
54655	kec	0.0	0.0
54656	keb	0.0	9.681479330041631e-05
54657	kea	0.0	0.00019362958660083262
54658	ke_	0.0	0.004356665698518733
54659	ke]	0.0	0.0
54660	ke:	0.0	0.0
54661	ke9	0.0	9.681479330041631e-05
54662	ke3	0.0	9.681479330041631e-05
54663	ke1	0.0	0.0002904443799012489
54664	ke0	0.0	0.0
54665	ke-	0.0	0.00019362958660083262
54666	ke+	0.0	0.0
54667	ke)	0.0	0.0
54668	ke'	0.0	9.681479330041631e-05
54669	ke#	0.0	0.0
54670	kdw	0.0	0.0
54671	kdv	0.0	0.0
54672	ken	0.0	9.681479330041631e-05
54673	kep	0.0	9.681479330041631e-05
54674	kfo	0.0	0.0
54675	kes	0.0	9.681479330041631e-05
54676	kfm	0.0	0.0
54677	kfl	0.0	9.681479330041631e-05
54678	kfh	0.0	0.0
54679	kfe	0.0	0.0
54680	kfb	0.0	0.0
54681	kfa	0.0	0.0
54682	kf_	0.0	0.0
54683	kf:	0.0	0.0
54684	kf9	0.0	0.0
54685	kf8	0.0	0.0
54686	kf6	0.0	0.0
54687	kf5	0.0	0.0
54688	kf3	0.0	0.0
54689	kf2	0.0	0.0
54690	kf1	0.0	0.0
54691	kf0	0.0	0.0
54692	kf-	0.0	0.0
54693	key	0.0	0.0004840739665020815
54694	kex	0.0	0.0
54695	kew	0.0	9.681479330041631e-05
54696	kev	0.0	0.0
54697	keu	0.0	0.0
54698	ket	0.0	9.681479330041631e-05
54699	kal	0.0	0.00019362958660083262
54700	kai	0.0	0.0
54701	k3t	0.0	0.0
54702	k6_	0.0	0.00038725917320166524
54703	k70	0.0	0.0
54704	k7-	0.0	0.00019362958660083262
54705	k7)	0.0	0.0
54706	k6x	0.0	0.0
54707	k6p	0.0	0.0
54708	k6n	0.0	0.0
54709	k6h	0.0	0.0
54710	k6d	0.0	0.0
54711	k6c	0.0	0.0
54712	k6b	0.0	0.0
54713	k6a	0.0	0.0
54714	k6]	0.0	0.0
54715	kah	0.0	0.0
54716	k6:	0.0	0.0
54717	k69	0.0	0.0
54718	k68	0.0	0.0
54719	k67	0.0	0.0
54720	k66	0.0	9.681479330041631e-05
54721	k65	0.0	9.681479330041631e-05
54722	k64	0.0	0.0
54723	k63	0.0	0.0
54724	k62	0.0	0.0
54725	k61	0.0	0.0
54726	k60	0.0	9.681479330041631e-05
54727	k71	0.0	0.0
54728	k72	0.0	9.681479330041631e-05
54729	k73	0.0	0.0
54730	k74	0.0	0.0
54731	k87	0.0	0.0
54732	k85	0.0	0.0
54733	k84	0.0	0.0
54734	k83	0.0	0.0
54735	k82	0.0	0.00019362958660083262
54736	k81	0.0	0.00019362958660083262
54737	k80	0.0	9.681479330041631e-05
54738	k8/	0.0	0.0
54739	k8-	0.0	0.0
54740	k8)	0.0	0.0
54741	k7w	0.0	0.0
54742	k7q	0.0	0.0
54743	k7n	0.0	0.0
54744	k7m	0.0	0.0
54745	k7c	0.0	0.0
54746	k7a	0.0	0.0
54747	k7_	0.0	0.0008713331397037467
54748	k7]	0.0	0.0
54749	k79	0.0	0.0
54750	k78	0.0	9.681479330041631e-05
54751	k77	0.0	9.681479330041631e-05
54752	k76	0.0	0.0
54753	k75	0.0	0.0
54754	k6/	0.0	0.0
54755	k6-	0.0	0.0
54756	k6)	0.0	0.0
54757	k4i	0.0	0.0
54758	k4e	0.0	0.0
54759	k4d	0.0	0.00019362958660083262
54760	k4c	0.0	0.0
54761	k4a	0.0	0.0
54762	k4_	0.0	0.0007745183464033305
54763	k4]	0.0	0.0
54764	k4:	0.0	0.0
54765	k49	0.0	0.0002904443799012489
54766	k48	0.0	9.681479330041631e-05
54767	k47	0.0	0.00019362958660083262
54768	k46	0.0	0.00019362958660083262
54769	k45	0.0	9.681479330041631e-05
54770	k44	0.0	9.681479330041631e-05
54771	k43	0.0	9.681479330041631e-05
54772	k42	0.0	0.0
54773	k41	0.0	0.00019362958660083262
54774	k40	0.0	0.0
54775	k4/	0.0	9.681479330041631e-05
54776	k4-	0.0	9.681479330041631e-05
54777	k4+	0.0	0.0
54778	k4)	0.0	9.681479330041631e-05
54779	k4(	0.0	0.0
54780	k4#	0.0	0.0
54781	k4h	0.0	0.0
54782	k4m	0.0	0.00019362958660083262
54783	k5s	0.0	0.0
54784	k4r	0.0	0.0
54785	k5r	0.0	0.0
54786	k5p	0.0	0.0
54787	k5k	0.0	0.0
54788	k5i	0.0	0.0
54789	k5d	0.0	0.0
54790	k5a	0.0	0.0
54791	k5_	0.0	0.00038725917320166524
54792	k5]	0.0	0.0
54793	k5:	0.0	0.0
54794	k59	0.0	0.0002904443799012489
54795	k58	0.0	0.0
54796	k57	0.0	0.0
54797	k55	0.0	0.0
54798	k54	0.0	0.0002904443799012489
54799	k53	0.0	9.681479330041631e-05
54800	k52	0.0	9.681479330041631e-05
54801	k51	0.0	9.681479330041631e-05
54802	k50	0.0	9.681479330041631e-05
54803	k5/	0.0	0.0
54804	k5-	0.0	0.0
54805	k5+	0.0	0.0
54806	k5)	0.0	0.0
54807	k5(	0.0	0.0
54808	k88	0.0	0.0
54809	k89	0.0	0.0
54810	k8]	0.0	0.0
54811	k_u	0.0	0.00019362958660083262
54812	k_r	0.0	0.001549036692806661
54813	k_p	0.0	0.0006777035531029141
54814	k_o	0.0	0.0004840739665020815
54815	k_n	0.0	0.0007745183464033305
54816	k_m	0.0	9.681479330041631e-05
54817	k_l	0.0	0.0002904443799012489
54818	k_k	0.0	0.0002904443799012489
54819	k_j	0.0	0.0
54820	k_h	0.0	0.00019362958660083262
54821	k_g	0.0	0.00019362958660083262
54822	k_f	0.0	0.00019362958660083262
54823	k_e	0.0	0.0004840739665020815
54824	k_c	0.0	0.002904443799012489
54825	k_b	0.0	0.00019362958660083262
54826	k_a	0.0	0.0005808887598024978
54827	k__	0.0	0.00019362958660083262
54828	k_[	0.0	9.681479330041631e-05
54829	k_9	0.0	9.681479330041631e-05
54830	k_8	0.0	0.00038725917320166524
54831	k_7	0.0	0.00019362958660083262
54832	k_6	0.0	0.00038725917320166524
54833	k_5	0.0	0.00038725917320166524
54834	k_4	0.0	0.0008713331397037467
54835	k_t	0.0	0.0012585923129054119
54836	k_v	0.0	0.0002904443799012489
54837	k_1	0.0	0.001936295866008326
54838	k_w	0.0	0.0
54839	kag	0.0	9.681479330041631e-05
54840	kae	0.0	0.00019362958660083262
54841	kad	0.0	9.681479330041631e-05
54842	kac	0.0	0.0
54843	kab	0.0	0.0
54844	kaa	0.0	0.0004840739665020815
54845	ka:	0.0	0.0
54846	ka9	0.0	0.0
54847	ka8	0.0	0.0
54848	ka7	0.0	0.0
54849	ka6	0.0	0.0
54850	ka5	0.0	0.0
54851	ka4	0.0	0.0
54852	ka3	0.0	9.681479330041631e-05
54853	ka2	0.0	9.681479330041631e-05
54854	ka1	0.0	9.681479330041631e-05
54855	ka0	0.0	0.0
54856	ka-	0.0	0.0
54857	ka+	0.0	0.0
54858	ka)	0.0	0.0
54859	k_z	0.0	0.0
54860	k_y	0.0	0.0
54861	k_x	0.0	0.0
54862	k_3	0.0	0.001549036692806661
54863	k_0	0.0	0.00019362958660083262
54864	k8_	0.0	0.00038725917320166524
54865	k9a	0.0	0.0002904443799012489
54866	k9]	0.0	0.0
54867	k99	0.0	0.0
54868	k98	0.0	0.0
54869	k97	0.0	0.0
54870	k96	0.0	0.0
54871	k95	0.0	0.0
54872	k94	0.0	0.0
54873	k93	0.0	0.0
54874	k92	0.0	9.681479330041631e-05
54875	k91	0.0	0.0
54876	k90	0.0	0.0
54877	k9-	0.0	9.681479330041631e-05
54878	k9)	0.0	0.0
54879	k8z	0.0	0.0
54880	k8y	0.0	0.0
54881	k8w	0.0	0.0
54882	k8s	0.0	0.0
54883	k8r	0.0	0.0
54884	k8p	0.0	0.0
54885	k8m	0.0	0.0
54886	k8k	0.0	0.0
54887	k8c	0.0	0.0
54888	k8a	0.0	0.0
54889	k9_	0.0	0.0006777035531029141
54890	k9d	0.0	0.0
54891	k_/	0.0	0.0
54892	k9i	0.0	9.681479330041631e-05
54893	k_-	0.0	0.0
54894	k_+	0.0	9.681479330041631e-05
54895	k_)	0.0	0.0
54896	k_(	0.0	0.0005808887598024978
54897	k_&	0.0	0.0
54898	k_#	0.0	9.681479330041631e-05
54899	k^(	0.0	0.0
54900	k]_	0.0	9.681479330041631e-05
54901	k[a	0.0	0.0
54902	k;t	0.0	0.0
54903	k;s	0.0	0.0
54904	k;r	0.0	0.0
54905	k;h	0.0	0.0
54906	k;f	0.0	0.0
54907	k;c	0.0	0.0
54908	k;a	0.0	0.0
54909	k;_	0.0	0.0
54910	k:g	0.0	0.0
54911	k:_	0.0	0.0
54912	k9w	0.0	0.0
54913	k9t	0.0	0.0
54914	k9s	0.0	0.0
54915	k9m	0.0	0.0
54916	jn4	0.0	0.0
54917	jn3	0.0	9.681479330041631e-05
54918	jn2	0.0	0.0
54919	iyj	0.0	0.0
54920	iz/	0.0	0.0
54921	iz-	0.0	0.0
54922	iyy	0.0	0.0
54923	iyu	0.0	9.681479330041631e-05
54924	iyt	0.0	0.0
54925	iyr	0.0	0.0
54926	iyo	0.0	0.0
54927	iyn	0.0	0.0
54928	iym	0.0	0.0
54929	iyl	0.0	0.0
54930	iyk	0.0	0.0
54931	iyh	0.0	0.0
54932	ivf	0.0	0.0
54933	iyc	0.0	0.0
54934	iyb	0.0	0.0
54935	iya	0.0	0.0002904443799012489
54936	iy_	0.0	0.00019362958660083262
54937	iy:	0.0	0.0
54938	iy1	0.0	0.0
54939	iy/	0.0	0.0
54940	ixy	0.0	0.0
54941	ixv	0.0	0.0
54942	ixu	0.0	0.0
54943	ixt	0.0	0.0007745183464033305
54944	iz1	0.0	0.0
54945	iz2	0.0	0.0
54946	iz3	0.0	0.0
54947	iz4	0.0	0.0
54948	i–_	0.0	0.0
54949	iβ_	0.0	0.0
54950	iα-	0.0	0.0
54951	ión	0.0	0.0
54952	i~i	0.0	0.0
54953	izz	0.0	0.0
54954	izy	0.0	0.0
54955	izw	0.0	0.0
54956	izr	0.0	0.00019362958660083262
54957	izq	0.0	0.0
54958	izo	0.0	0.0008713331397037467
54959	izn	0.0	0.00019362958660083262
54960	izm	0.0	0.0
54961	izi	0.0	0.0002904443799012489
54962	izg	0.0	0.0
54963	izf	0.0	0.0
54964	izd	0.0	0.0
54965	izc	0.0	0.0
54966	izb	0.0	0.0
54967	iza	0.0	0.0006777035531029141
54968	iz_	0.0	0.0002904443799012489
54969	iz:	0.0	0.0
54970	iz5	0.0	0.0
54971	ixr	0.0	0.0
54972	ixp	0.0	0.00019362958660083262
54973	ixn	0.0	0.0
54974	iwn	0.0	0.0
54975	iwi	0.0	0.0
54976	iwh	0.0	0.0
54977	iwe	0.0	0.0
54978	iwd	0.0	9.681479330041631e-05
54979	iwc	0.0	0.0
54980	iwa	0.0	0.0
54981	iw_	0.0	9.681479330041631e-05
54982	iw5	0.0	0.0
54983	iw4	0.0	0.0
54984	iw3	0.0	0.0
54985	iw0	0.0	0.0
54986	ivw	0.0	0.0
54987	ivu	0.0	9.681479330041631e-05
54988	ivt	0.0	0.0
54989	ivs	0.0	9.681479330041631e-05
54990	ivr	0.0	0.0
54991	ivp	0.0	0.0
54992	ivo	0.0	0.0011617775196049957
54993	ivn	0.0	9.681479330041631e-05
54994	ivm	0.0	0.00019362958660083262
54995	ivl	0.0	0.0
54996	ivk	0.0	0.0
54997	ivj	0.0	0.0
54998	iwj	0.0	0.0
54999	iwp	0.0	0.0
55000	ixl	0.0	0.0
55001	iwr	0.0	0.0
55002	ixd	0.0	9.681479330041631e-05
55003	ixc	0.0	0.0
55004	ixb	0.0	0.0
55005	ixa	0.0	9.681479330041631e-05
55006	ix;	0.0	0.0
55007	ix:	0.0	0.0
55008	ix9	0.0	0.0
55009	ix8	0.0	0.0
55010	ix7	0.0	0.0
55011	ix6	0.0	0.0
55012	ix5	0.0	9.681479330041631e-05
55013	ix4	0.0	0.0
55014	ix3	0.0	0.0
55015	ix2	0.0	0.00019362958660083262
55016	ix1	0.0	0.00038725917320166524
55017	ix0	0.0	0.0
55018	ix/	0.0	0.0
55019	ix-	0.0	9.681479330041631e-05
55020	ix)	0.0	9.681479330041631e-05
55021	iwy	0.0	0.0
55022	iww	0.0	0.0
55023	iwt	0.0	0.0
55024	iws	0.0	0.0
55025	i–f	0.0	0.0
